DOCTYPE,DOCNUM,ITEMNUM,COUNTRY,GRCNAME1,MATERIAL,MTEXT,BRANCH,QUANTITY,SPRICE,GRANDTOTAL,CURRENCY,DUE_DATE,DELIVERED_DATE,DELIVERED_QTY,LATENCY_SHARE,GROUP,Period,GRANDTOTAL_NEW
SD,20050025,250,UK,IFS Global Logistics Ltd,510-0723-00,CEK.VALF,Non-A,50,3830.0,191.5,EUR,2020-06-12,2020-06-12,50,0.0,CHKVLF,2020-06,191.5
SD,20050025,260,UK,IFS Global Logistics Ltd,510-0723-00,CEK.VALF,Non-A,50,3830.0,191.5,EUR,2020-06-12,2020-06-12,50,0.0,CHKVLF,2020-06,191.5
SD,20050025,290,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,300,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,310,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,320,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,330,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,340,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,350,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,360,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,370,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,380,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,390,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,400,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,410,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,420,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,430,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,440,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,100.9
SD,20050025,450,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,73.3
SD,20050025,460,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,73.3
SD,20050025,470,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,73.3
SD,20050025,480,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,73.3
SD,20050025,490,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,73.3
SD,20050025,500,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,73.3
SD,20050094,40,UK,IFS Global Logistics Ltd,510-0419-00,CEK.VALF,Non-A,200,3063.0,612.6,EUR,2020-06-12,2020-06-12,200,0.0,CHKVLF,2020-06,612.6
SD,20050094,50,UK,IFS Global Logistics Ltd,510-0724-00,ÇELİK RONDELA,Non-A,300,936.0,280.8,EUR,2020-06-12,2020-06-12,300,0.0,CHKVLF,2020-06,280.8
SD,20050094,60,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,73.3
SD,20050094,70,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,73.3
SD,20050094,80,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,73.3
SD,20050094,90,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-12,2020-06-12,100,0.0,CHKVLF,2020-06,73.3
SD,20050098,300,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-05-15,2020-05-15,40,0.0,CHKVLF,2020-05,151.48
SD,20050098,310,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-05-15,2020-05-15,40,0.0,CHKVLF,2020-05,151.48
SD,20050098,320,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-05-15,2020-05-15,40,0.0,CHKVLF,2020-05,151.48
SD,20050098,330,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-05-15,2020-05-15,40,0.0,CHKVLF,2020-05,151.48
SD,20050098,340,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-05-15,2020-05-15,40,0.0,CHKVLF,2020-05,151.48
SD,20050153,60,UK,IFS Global Logistics Ltd,036-1302-00,CEK.VALF,Non-A,50,2483.0,124.15,EUR,2020-06-12,2020-06-12,50,0.0,CHKVLF,2020-06,124.15
SD,20050153,70,UK,IFS Global Logistics Ltd,510-0413-00,CEK.VALF,Non-A,200,2638.0,527.6,EUR,2020-06-12,2020-06-12,200,0.0,CHKVLF,2020-06,527.6
SD,20050153,80,UK,IFS Global Logistics Ltd,510-0635-00,ÇELİK RONDELA,Non-A,300,638.0,191.4,EUR,2020-06-12,2020-06-12,300,0.0,CHKVLF,2020-06,191.4
SD,20050153,90,UK,IFS Global Logistics Ltd,510-0643-00,CEK.VALF,Non-A,200,2046.0,409.2,EUR,2020-06-12,2020-06-12,200,0.0,CHKVLF,2020-06,409.2
SD,20050153,100,UK,IFS Global Logistics Ltd,510-0723-00,CEK.VALF,Non-A,50,3830.0,191.5,EUR,2020-06-12,2020-06-12,50,0.0,CHKVLF,2020-06,191.5
SD,20050153,110,UK,IFS Global Logistics Ltd,510-0728-01,VALF AKSAMI,Non-A,300,809.0,242.7,EUR,2020-06-12,2020-06-12,300,0.0,CHKVLF,2020-06,242.7
SD,20050161,10,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,036-1302-00,CEK.VALF,Non-A,50,3753.0,187.65,USD,2020-06-03,2020-06-03,50,0.0,CHKVLF,2020-06,167.63444702519206
SD,20050162,30,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0419-00,CEK.VALF,Non-A,150,4462.0,669.3,USD,2020-06-03,2020-06-03,150,0.0,CHKVLF,2020-06,597.909594425585
SD,20050162,50,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0413-00,CEK.VALF,Non-A,350,3830.0,1340.5,USD,2020-06-03,2020-06-03,350,0.0,CHKVLF,2020-06,1197.516526710738
SD,20050162,60,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0643-00,CEK.VALF,Non-A,350,3331.0,1165.85,USD,2020-06-03,2020-06-03,350,0.0,CHKVLF,2020-06,1041.4954439878506
SD,20050162,70,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0723-00,CEK.VALF,Non-A,100,5283.0,528.3,USD,2020-06-03,2020-06-03,100,0.0,CHKVLF,2020-06,471.94925853135607
SD,20050162,80,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0717-00,CEK.VALF,Non-A,160,5043.0,806.88,USD,2020-06-03,2020-06-10,80,3.5,CHKVLF,2020-06,720.8147221725925
SD,20050162,80,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0717-00,CEK.VALF,Non-A,160,5043.0,806.88,USD,2020-06-03,2020-06-17,80,7.0,CHKVLF,2020-06,720.8147221725925
SD,20050163,200,USA,Emerson Commercial Residential Solution,503-0946-00,KOMPRESOR AKSAMI,Non-A,3600,1210.0,4356.0,USD,2020-06-03,2020-06-03,3600,0.0,CHKVLF,2020-06,3891.370376987672
SD,20050163,210,USA,Emerson Commercial Residential Solution,510-0724-00,ÇELİK RONDELA,Non-A,2700,1300.0,3510.0,USD,2020-06-03,2020-06-03,2700,0.0,CHKVLF,2020-06,3135.6083616222977
SD,20050164,30,USA,Emerson Commercial Residential Solution,510-0724-00,ÇELİK RONDELA,Non-A,2700,1300.0,3510.0,USD,2020-08-26,2020-08-27,2700,1.0,CHKVLF,2020-08,2977.3517685978454
SD,20050235,110,UK,IFS Global Logistics Ltd,510-0413-00,CEK.VALF,Non-A,200,2638.0,527.6,EUR,2020-06-26,2020-06-26,200,0.0,CHKVLF,2020-06,527.6
SD,20050235,120,UK,IFS Global Logistics Ltd,510-0413-00,CEK.VALF,Non-A,200,2638.0,527.6,EUR,2020-06-26,2020-06-26,200,0.0,CHKVLF,2020-06,527.6
SD,20050235,130,UK,IFS Global Logistics Ltd,510-0643-00,CEK.VALF,Non-A,200,2046.0,409.2,EUR,2020-06-26,2020-06-26,200,0.0,CHKVLF,2020-06,409.2
SD,20050235,140,UK,IFS Global Logistics Ltd,510-0643-00,CEK.VALF,Non-A,200,2046.0,409.2,EUR,2020-06-26,2020-06-26,200,0.0,CHKVLF,2020-06,409.2
SD,20050235,150,UK,IFS Global Logistics Ltd,510-0723-00,CEK.VALF,Non-A,50,3830.0,191.5,EUR,2020-06-26,2020-06-26,50,0.0,CHKVLF,2020-06,191.5
SD,20050235,160,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-26,2020-06-26,100,0.0,CHKVLF,2020-06,100.9
SD,20050235,170,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-26,2020-06-26,100,0.0,CHKVLF,2020-06,100.9
SD,20050235,180,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-26,2020-06-26,100,0.0,CHKVLF,2020-06,100.9
SD,20050235,190,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-26,2020-06-26,100,0.0,CHKVLF,2020-06,100.9
SD,20050235,200,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-26,2020-06-26,100,0.0,CHKVLF,2020-06,100.9
SD,20050235,210,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2020-06-26,2020-06-26,100,0.0,CHKVLF,2020-06,100.9
SD,20050235,220,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-26,2020-06-26,100,0.0,CHKVLF,2020-06,73.3
SD,20050235,230,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-26,2020-06-26,100,0.0,CHKVLF,2020-06,73.3
SD,20050235,240,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-26,2020-06-26,100,0.0,CHKVLF,2020-06,73.3
SD,20050235,250,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-26,2020-06-26,100,0.0,CHKVLF,2020-06,73.3
SD,20050235,260,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2020-06-26,2020-06-26,100,0.0,CHKVLF,2020-06,73.3
SD,20050242,80,UK,Copeland Limited,510-0421-00,CEK.VALF,Non-A,200,4211.0,842.2,EUR,2020-05-22,2020-05-22,200,0.0,CHKVLF,2020-05,842.2
SD,20050245,50,UK,IFS Global Logistics Ltd,510-0413-00,CEK.VALF,Non-A,200,2638.0,527.6,EUR,2020-06-26,2020-06-26,200,0.0,CHKVLF,2020-06,527.6
SD,20050245,60,UK,IFS Global Logistics Ltd,510-0419-00,CEK.VALF,Non-A,200,3063.0,612.6,EUR,2020-06-26,2020-06-26,200,0.0,CHKVLF,2020-06,612.6
SD,20050245,70,UK,IFS Global Logistics Ltd,510-0724-00,ÇELİK RONDELA,Non-A,300,936.0,280.8,EUR,2020-06-26,2020-06-26,300,0.0,CHKVLF,2020-06,280.8
SD,20050249,330,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-12,2020-06-26,40,14.0,CHKVLF,2020-06,151.48
SD,20050249,340,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-12,2020-06-26,40,14.0,CHKVLF,2020-06,151.48
SD,20050249,350,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-12,2020-06-26,40,14.0,CHKVLF,2020-06,151.48
SD,20050249,360,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-12,2020-06-26,40,14.0,CHKVLF,2020-06,151.48
SD,20050249,370,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-12,2020-06-26,40,14.0,CHKVLF,2020-06,151.48
SD,20050249,380,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-12,2020-06-26,40,14.0,CHKVLF,2020-06,151.48
SD,20050249,390,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-12,2020-06-26,40,14.0,CHKVLF,2020-06,151.48
SD,20050249,400,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-12,2020-06-26,40,14.0,CHKVLF,2020-06,151.48
SD,20050249,410,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-12,2020-06-26,40,14.0,CHKVLF,2020-06,151.48
SD,20050249,420,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-12,2020-06-26,40,14.0,CHKVLF,2020-06,151.48
SD,20050249,430,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-12,2020-06-26,40,14.0,CHKVLF,2020-06,151.48
SD,20050249,440,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-12,2020-06-26,40,14.0,CHKVLF,2020-06,151.48
SD,20050251,320,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-26,2020-06-26,40,0.0,CHKVLF,2020-06,151.48
SD,20050251,330,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-26,2020-06-26,40,0.0,CHKVLF,2020-06,151.48
SD,20050251,340,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-26,2020-06-26,40,0.0,CHKVLF,2020-06,151.48
SD,20050251,350,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-26,2020-06-26,40,0.0,CHKVLF,2020-06,151.48
SD,20050251,360,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-26,2020-06-26,40,0.0,CHKVLF,2020-06,151.48
SD,20050311,10,TH,EMERSON ELECTRIC (THAILAND) LIMITED,036-0829-00,CEK.VALF,Non-A,650,3007.0,1954.55,USD,2020-05-22,2020-05-22,650,0.0,CHKVLF,2020-05,1792.5073367571533
SD,20050312,10,TH,EMERSON ELECTRIC (THAILAND) LIMITED,036-0829-00,CEK.VALF,Non-A,1350,3007.0,4059.45,USD,2020-06-12,2020-06-12,1350,0.0,CHKVLF,2020-06,3591.1624203821652
SD,20050316,10,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0717-00,CEK.VALF,Non-A,160,5043.0,806.88,USD,2020-06-17,2020-06-17,160,0.0,CHKVLF,2020-06,718.3760683760684
SD,20050331,250,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0725-00,ÇELİK RONDELA,Non-A,580,6800.0,3944.0,USD,2020-07-28,2020-07-28,580,0.0,CHKVLF,2020-07,3366.049330033285
SD,20050331,280,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0421-00,CEK.VALF,Non-A,200,5400.0,1080.0,USD,2020-07-28,2020-07-28,200,0.0,CHKVLF,2020-07,921.7376461551592
SD,20050339,120,TH,EMERSON ELECTRIC (THAILAND) LIMITED,036-0829-00,CEK.VALF,Non-A,1000,3007.0,3007.0,USD,2020-06-02,2020-06-02,1000,0.0,CHKVLF,2020-06,2691.068551995704
SD,20050355,70,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-26,2020-06-26,40,0.0,CHKVLF,2020-06,151.48
SD,20050355,80,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-26,2020-06-26,40,0.0,CHKVLF,2020-06,151.48
SD,20050356,100,UK,IFS Global Logistics Ltd,510-0635-00,ÇELİK RONDELA,Non-A,300,638.0,191.4,EUR,2020-06-26,2020-06-26,300,0.0,CHKVLF,2020-06,191.4
SD,20050356,110,UK,IFS Global Logistics Ltd,510-0635-00,ÇELİK RONDELA,Non-A,300,638.0,191.4,EUR,2020-06-26,2020-06-26,300,0.0,CHKVLF,2020-06,191.4
SD,20050356,120,UK,IFS Global Logistics Ltd,510-0635-00,ÇELİK RONDELA,Non-A,300,638.0,191.4,EUR,2020-06-26,2020-06-26,300,0.0,CHKVLF,2020-06,191.4
SD,20050356,130,UK,IFS Global Logistics Ltd,510-0644-00,CEK.VALF,Non-A,200,1987.0,397.4,EUR,2020-06-26,2020-06-26,200,0.0,CHKVLF,2020-06,397.4
SD,20050356,140,UK,IFS Global Logistics Ltd,510-0724-00,ÇELİK RONDELA,Non-A,300,936.0,280.8,EUR,2020-06-26,2020-06-26,300,0.0,CHKVLF,2020-06,280.8
SD,20050402,110,TH,EMERSON ELECTRIC (THAILAND) LIMITED,036-0829-00,CEK.VALF,Non-A,1000,3007.0,3007.0,USD,2020-07-03,2020-07-03,1000,0.0,CHKVLF,2020-07,2679.080541696365
SD,20050402,160,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0643-00,CEK.VALF,Non-A,500,3331.0,1665.5,USD,2020-07-03,2020-07-03,500,0.0,CHKVLF,2020-07,1483.8738417676407
SD,20050402,170,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0717-00,CEK.VALF,Non-A,500,5043.0,2521.5,USD,2020-07-03,2020-07-03,500,0.0,CHKVLF,2020-07,2246.5253029223095
SD,20050442,150,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-06-26,2020-06-26,40,0.0,CHKVLF,2020-06,151.48
SD,20050443,10,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0935-00,ÇELİK RONDELA,Non-A,40,7500.0,300.0,EUR,2020-06-05,2020-06-05,40,0.0,CHKVLF,2020-06,300.0
SD,20050443,20,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0935-00,ÇELİK RONDELA,Non-A,40,7500.0,300.0,EUR,2020-06-05,2020-06-05,40,0.0,CHKVLF,2020-06,300.0
SD,20050464,60,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-07-10,2020-06-26,40,-14.0,CHKVLF,2020-07,151.48
SD,20050466,100,UK,IFS Global Logistics Ltd,036-1302-00,CEK.VALF,Non-A,50,2483.0,124.15,EUR,2020-07-10,2020-07-10,50,0.0,CHKVLF,2020-07,124.15
SD,20050466,110,UK,IFS Global Logistics Ltd,036-1302-00,CEK.VALF,Non-A,50,2483.0,124.15,EUR,2020-07-10,2020-07-10,50,0.0,CHKVLF,2020-07,124.15
SD,20050466,120,UK,IFS Global Logistics Ltd,510-0413-00,CEK.VALF,Non-A,200,2638.0,527.6,EUR,2020-07-10,2020-07-10,200,0.0,CHKVLF,2020-07,527.6
SD,20050466,130,UK,IFS Global Logistics Ltd,510-0413-00,CEK.VALF,Non-A,200,2638.0,527.6,EUR,2020-07-10,2020-07-10,200,0.0,CHKVLF,2020-07,527.6
SD,20050466,140,UK,IFS Global Logistics Ltd,510-0419-00,CEK.VALF,Non-A,200,3063.0,612.6,EUR,2020-07-10,2020-07-10,200,0.0,CHKVLF,2020-07,612.6
SD,20050466,150,UK,IFS Global Logistics Ltd,510-0419-00,CEK.VALF,Non-A,200,3063.0,612.6,EUR,2020-07-10,2020-07-10,200,0.0,CHKVLF,2020-07,612.6
SD,20050466,160,UK,IFS Global Logistics Ltd,510-0421-00,CEK.VALF,Non-A,50,4211.0,210.55,EUR,2020-07-10,2020-07-10,50,0.0,CHKVLF,2020-07,210.55
SD,20050466,170,UK,IFS Global Logistics Ltd,510-0635-00,ÇELİK RONDELA,Non-A,300,638.0,191.4,EUR,2020-07-10,2020-07-10,300,0.0,CHKVLF,2020-07,191.4
SD,20050466,180,UK,IFS Global Logistics Ltd,510-0643-00,CEK.VALF,Non-A,200,2046.0,409.2,EUR,2020-07-10,2020-07-10,200,0.0,CHKVLF,2020-07,409.2
SD,20050466,190,UK,IFS Global Logistics Ltd,510-0723-00,CEK.VALF,Non-A,50,3830.0,191.5,EUR,2020-07-10,2020-07-10,50,0.0,CHKVLF,2020-07,191.5
SD,20050466,200,UK,IFS Global Logistics Ltd,510-0728-01,VALF AKSAMI,Non-A,300,809.0,242.7,EUR,2020-07-10,2020-07-10,300,0.0,CHKVLF,2020-07,242.7
SD,20060016,10,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0421-00,CEK.VALF,Non-A,30,5400.0,162.0,USD,2020-06-05,2020-06-05,30,0.0,CHKVLF,2020-06,142.98323036187114
SD,20060033,10,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,100,5000.0,500.0,EUR,2020-06-05,2020-06-05,100,0.0,CHKVLF,2020-06,500.0
SD,20060038,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0671-00,CEK.VALF,Non-A,520,5283.0,2747.16,USD,2020-07-02,2020-07-02,520,0.0,CHKVLF,2020-07,2434.1307814992024
SD,20060038,50,USA,EMERSONCLIM.TEC.(U.S.A)PLANT08,510-0717-00,CEK.VALF,Non-A,160,5043.0,806.88,USD,2020-07-02,2020-07-02,160,0.0,CHKVLF,2020-07,714.9388623072833
SD,20060042,20,USA,Emerson Commercial Residential Solution,510-0724-00,ÇELİK RONDELA,Non-A,2700,1300.0,3510.0,USD,2020-08-12,2020-08-12,2700,0.0,CHKVLF,2020-08,2981.904680995667
SD,20060071,130,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-07-10,2020-06-26,40,-14.0,CHKVLF,2020-07,151.48
SD,20060071,140,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,CEK.VALF,Non-A,40,3787.0,151.48,EUR,2020-07-10,2020-07-10,40,0.0,CHKVLF,2020-07,151.48
SD,20060072,130,UK,IFS Global Logistics Ltd,036-1302-00,CEK.VALF,Non-A,50,2483.0,124.15,EUR,2020-07-10,2020-07-10,50,0.0,CHKVLF,2020-07,124.15
SD,20060072,140,UK,IFS Global Logistics Ltd,510-0413-00,CEK.VALF,Non-A,200,2638.0,527.6,EUR,2020-07-10,2020-07-10,200,0.0,CHKVLF,2020-07,527.6
SD,20060072,150,UK,IFS Global Logistics Ltd,510-0419-00,CEK.VALF,Non-A,200,3063.0,612.6,EUR,2020-07-10,2020-07-10,200,0.0,CHKVLF,2020-07,612.6
SD,20060072,160,UK,IFS Global Logistics Ltd,510-0419-00,CEK.VALF,Non-A,200,3063.0,612.6,EUR,2020-07-10,2020-07-10,200,0.0,CHKVLF,2020-07,612.6
SD,20060072,170,UK,IFS Global Logistics Ltd,510-0635-00,ÇELİK RONDELA,Non-A,300,638.0,191.4,EUR,2020-07-10,2020-07-10,300,0.0,CHKVLF,2020-07,191.4
SD,20060072,180,UK,IFS Global Logistics Ltd,510-0635-00,ÇELİK RONDELA,Non-A,300,638.0,191.4,EUR,2020-07-10,2020-07-10,300,0.0,CHKVLF,2020-07,191.4
SD,20060072,190,UK,IFS Global Logistics Ltd,510-0643-00,CEK.VALF,Non-A,200,2046.0,409.2,EUR,2020-07-10,2020-07-10,200,0.0,CHKVLF,2020-07,409.2
SD,20060072,200,UK,IFS Global Logistics Ltd,510-0643-00,CEK.VALF,Non-A,200,2046.0,409.2,EUR,2020-07-10,2020-07-10,200,0.0,CHKVLF,2020-07,409.2
SD,20060072,210,UK,IFS Global Logistics Ltd,510-0643-00,CEK.VALF,Non-A,200,2046.0,409.2,EUR,2020-07-10,2020-07-10,200,0.0,CHKVLF,2020-07,409.2
